Tanggal,Judul Berita,URL,Label
8 jam yang lalu,Dunia Hari Ini: Setidaknya 18 Orang Tewas Akibat Gelombang Panas di Eropa,https://news.detik.com/abc-australia/d-8545462/dunia-hari-ini-setidaknya-18-orang-tewas-akibat-gelombang-panas-di-eropa,News
8 jam yang lalu,Saksi Kasus Korupsi LPEI Rp 992 M Tiba-tiba Cabut Keterangan di Sidang,https://news.detik.com/berita/d-8545454/saksi-kasus-korupsi-lpei-rp-992-m-tiba-tiba-cabut-keterangan-di-sidang,News
8 jam yang lalu,Warkopolim di Kebayoran Jaksel Kebakaran Dini Hari,https://news.detik.com/berita/d-8545440/warkopolim-di-kebayoran-jaksel-kebakaran-dini-hari,News
9 jam yang lalu,Video: Kejagung Dorong Tersangka Korupsi MBG Setor Nama Lain yang Terlibat,https://20.detik.com/detikupdate/20260624-260624084/video-kejagung-dorong-tersangka-korupsi-mbg-setor-nama-lain-yang-terlibat,News
9 jam yang lalu,Video Prabowo Butuh Waktu Hentikan Kekayaan RI Dicuri: Tak Punya Tongkat Ajaib,https://20.detik.com/detikupdate/20260624-260624085/video-prabowo-butuh-waktu-hentikan-kekayaan-ri-dicuri-tak-punya-tongkat-ajaib,News
9 jam yang lalu,Prancis Mati Listrik Massal Gegara Suhu Panas Ekstrem,https://news.detik.com/internasional/d-8545427/prancis-mati-listrik-massal-gegara-suhu-panas-ekstrem,News
9 jam yang lalu,"Tampang Taufik Hidayat, Buron Kasus Penganiayaan Sadis Saat Ditangkap",https://news.detik.com/foto-news/d-8545226/tampang-taufik-hidayat-buron-kasus-penganiayaan-sadis-saat-ditangkap,News
9 jam yang lalu,"Viral Pria Lempar Kucing ke Banjir Kanal Timur Semarang, Pelaku Diamankan",https://news.detik.com/berita/d-8545421/viral-pria-lempar-kucing-ke-banjir-kanal-timur-semarang-pelaku-diamankan,News
9 jam yang lalu,"Kejagung Catat Penyelamatan Rp 131,5 T Duit Negara dari Korupsi Sejak 2020",https://news.detik.com/berita/d-8545399/kejagung-catat-penyelamatan-rp-131-5-t-duit-negara-dari-korupsi-sejak-2020,News
9 jam yang lalu,"Kisah Wagino, 25 Tahun Jualan Buku di DU Kini Pasrah Digusur",https://news.detik.com/berita/d-8545378/kisah-wagino-25-tahun-jualan-buku-di-du-kini-pasrah-digusur,News
9 jam yang lalu,Video: Pesan Keluarga Hoegeng untuk Polri,https://20.detik.com/detikupdate/20260624-260624083/video-pesan-keluarga-hoegeng-untuk-polri,News
9 jam yang lalu,Video Prabowo Bilang Sudah Lama Berjuang Bareng Petani-Nelayan,https://20.detik.com/detikupdate/20260624-260624082/video-prabowo-bilang-sudah-lama-berjuang-bareng-petani-nelayan,News
9 jam yang lalu,"Pelempar Molotov di Koja Kabur dari Rumah, Polisi Buru ke Segala Penjuru",https://news.detik.com/berita/d-8545374/pelempar-molotov-di-koja-kabur-dari-rumah-polisi-buru-ke-segala-penjuru,News
9 jam yang lalu,"Kenya Melawan, Tolak Bangun Pusat Karantina Ebola yang Diminta AS",https://news.detik.com/internasional/d-8545371/kenya-melawan-tolak-bangun-pusat-karantina-ebola-yang-diminta-as,News
9 jam yang lalu,Prabowo: Tak Lama Lagi Kita Jadi Lumbung Padi Dunia,https://news.detik.com/berita/d-8545370/prabowo-tak-lama-lagi-kita-jadi-lumbung-padi-dunia,News
9 jam yang lalu,"Senat AS Sahkan Resolusi Setop Perang Iran, Trump Marah-marah!",https://news.detik.com/internasional/d-8545322/senat-as-sahkan-resolusi-setop-perang-iran-trump-marah-marah,News
9 jam yang lalu,"Tilap Duit Lelang Rp 2 Miliar, Mantan Ketua PN Kudus Dipecat",https://news.detik.com/berita/d-8545310/tilap-duit-lelang-rp-2-miliar-mantan-ketua-pn-kudus-dipecat,News
9 jam yang lalu,"Roy Suryo Ajukan Praperadilan, Ini Respons Polda Metro",https://news.detik.com/berita/d-8545286/roy-suryo-ajukan-praperadilan-ini-respons-polda-metro,News
9 jam yang lalu,Remaja Magelang Minta Dibacok Teman buat Uji Ilmu Kebal Berakhir Luka Parah,https://news.detik.com/berita/d-8545285/remaja-magelang-minta-dibacok-teman-buat-uji-ilmu-kebal-berakhir-luka-parah,News
10 jam yang lalu,"Video Teddy Disambut Meriah Warga Gorontalo, Prabowo: Yang Presiden Aku",https://20.detik.com/detikupdate/20260624-260624076/video-teddy-disambut-meriah-warga-gorontalo-prabowo-yang-presiden-aku,News
10 jam yang lalu,Video: Momen Polri Ziarah ke Makam Hoegeng,https://20.detik.com/detikupdate/20260624-260624074/video-momen-polri-ziarah-ke-makam-hoegeng-,News
10 jam yang lalu,"Malam-malam Ular Kobra Masuk ke Kamar, Warga Bogor Panggil Damkar",https://news.detik.com/berita/d-8545237/malam-malam-ular-kobra-masuk-ke-kamar-warga-bogor-panggil-damkar,News
10 jam yang lalu,"MBG, Bukti Keberpihakan Presiden Prabowo yang Sampai ke Piring Rakyat Kecil",https://news.detik.com/kolom/d-8545236/mbg-bukti-keberpihakan-presiden-prabowo-yang-sampai-ke-piring-rakyat-kecil,News
10 jam yang lalu,"Prabowo: PBB Ramal Ancaman Kelaparan Dunia, Kita Justru Mulai Ekspor",https://news.detik.com/berita/d-8545234/prabowo-pbb-ramal-ancaman-kelaparan-dunia-kita-justru-mulai-ekspor,News
10 jam yang lalu,Krisis Mental Siswa India di Tengah Persaingan Ujian Ekstrem,https://news.detik.com/dw/d-8545223/krisis-mental-siswa-india-di-tengah-persaingan-ujian-ekstrem,News
10 jam yang lalu,Prabowo Sindir Penolak MBG: Tak Ada yang Lebih Genting dari Perut Lapar,https://news.detik.com/berita/d-8545214/prabowo-sindir-penolak-mbg-tak-ada-yang-lebih-genting-dari-perut-lapar,News
10 jam yang lalu,"Jakarta Punya LPDP Sendiri Tahun Depan, Buka 75 Beasiswa ke Luar Negeri",https://news.detik.com/berita/d-8545211/jakarta-punya-lpdp-sendiri-tahun-depan-buka-75-beasiswa-ke-luar-negeri,News
10 jam yang lalu,Fadli Zon: Kepemimpinan Soeharto Layak Jadi Bahan Pembelajaran Generasi Kini,https://news.detik.com/berita/d-8545210/fadli-zon-kepemimpinan-soeharto-layak-jadi-bahan-pembelajaran-generasi-kini,News
10 jam yang lalu,"Keluarga Korban Terima Kasih ke Polda Jabar, Minta Taufik Hidayat Dihukum Berat",https://news.detik.com/berita/d-8545209/keluarga-korban-terima-kasih-ke-polda-jabar-minta-taufik-hidayat-dihukum-berat,News
10 jam yang lalu,"Gegar Otak, Ucapan Pilot AS Soal Formasi 'Ubur-ubur' Drone Iran Diragukan",https://news.detik.com/internasional/d-8545197/gegar-otak-ucapan-pilot-as-soal-formasi-ubur-ubur-drone-iran-diragukan,News
10 jam yang lalu,"B50 Segera Launching, Prabowo: Kita Tak Akan Impor Solar Lagi",https://news.detik.com/berita/d-8545196/b50-segera-launching-prabowo-kita-tak-akan-impor-solar-lagi,News
10 jam yang lalu,"Polda Metro Resmikan Fasilitas Air Bersih di Bojongsari, 815 Warga Terbantu",https://news.detik.com/berita/d-8545193/polda-metro-resmikan-fasilitas-air-bersih-di-bojongsari-815-warga-terbantu,News
10 jam yang lalu,"Kubu Sony Sonjaya Ungkit Lagi 41 Nama, Kini Ajukan JC ke LPSK",https://news.detik.com/berita/d-8545186/kubu-sony-sonjaya-ungkit-lagi-41-nama-kini-ajukan-jc-ke-lpsk,News
10 jam yang lalu,Video Prabowo: Siapa yang Bayar-bayar Demo Gue Tahu,https://20.detik.com/detikupdate/20260624-260624075/video-prabowo-siapa-yang-bayar-bayar-demo-gue-tahu,News
10 jam yang lalu,"6 Anggota Ormas Bunuh Pria Siantar karena Tato, Ternyata Korban Salah Sasaran",https://news.detik.com/berita/d-8545170/6-anggota-ormas-bunuh-pria-siantar-karena-tato-ternyata-korban-salah-sasaran,News
10 jam yang lalu,"Polda Riau Raih 2 Award dari KI, Kapolda: Kado Istimewa HUT Bhayangkara",https://news.detik.com/melindungi-tuah-marwah/d-8545169/polda-riau-raih-2-award-dari-ki-kapolda-kado-istimewa-hut-bhayangkara,News
10 jam yang lalu,"Viral Penumpang Duduk di Bagasi Bus Cilegon-Cikande, Polisi Ingatkan Bahaya",https://news.detik.com/berita/d-8545168/viral-penumpang-duduk-di-bagasi-bus-cilegon-cikande-polisi-ingatkan-bahaya,News
10 jam yang lalu,Pramono: Jakarta International Marathon Beri Dampak Ekonomi Rp 255 M,https://news.detik.com/berita/d-8545167/pramono-jakarta-international-marathon-beri-dampak-ekonomi-rp-255-m,News
10 jam yang lalu,Prabowo Dianugerahi Lencana Emas Adhi Bhakti dari Tani Nelayan di Gorontalo,https://news.detik.com/berita/d-8545166/prabowo-dianugerahi-lencana-emas-adhi-bhakti-dari-tani-nelayan-di-gorontalo,News
10 jam yang lalu,Prabowo Heran Warga Riuh Saat Teddy Disapa: Letkol Kok Disambut Kayak Gitu,https://news.detik.com/berita/d-8545164/prabowo-heran-warga-riuh-saat-teddy-disapa-letkol-kok-disambut-kayak-gitu,News
10 jam yang lalu,"Tipu-tipu Modus Kencan, Pedaw Tukar Motor Korban Jadi Sabu di Kampung Ambon",https://news.detik.com/berita/d-8545163/tipu-tipu-modus-kencan-pedaw-tukar-motor-korban-jadi-sabu-di-kampung-ambon,News
11 jam yang lalu,Jaksa Agung Bicara Wacana Penyatuan Pidum dan Pidsus di Bawah JAM Operasi,https://news.detik.com/berita/d-8545150/jaksa-agung-bicara-wacana-penyatuan-pidum-dan-pidsus-di-bawah-jam-operasi,News
11 jam yang lalu,"KPK Panggil 13 Saksi Kasus Silmy Karim, Termasuk Bos Biro Urus Visa di Bali",https://news.detik.com/berita/d-8545146/kpk-panggil-13-saksi-kasus-silmy-karim-termasuk-bos-biro-urus-visa-di-bali,News
11 jam yang lalu,Kepala BTP Jakarta Dipanggil KPK Terkait Kasus Korupsi Proyek Rel KA,https://news.detik.com/berita/d-8545144/kepala-btp-jakarta-dipanggil-kpk-terkait-kasus-korupsi-proyek-rel-ka,News
11 jam yang lalu,"Video Prabowo Sapa Panglima dan Kapolri: Ada Prabowo Ada Subiyanto, Susah Diganti",https://20.detik.com/detikupdate/20260624-260624073/video-prabowo-sapa-panglima-dan-kapolri-ada-prabowo-ada-subiyanto-susah-diganti,News
11 jam yang lalu,"Kado HUT Jakarta, Pemprov DKI Terima 499 Sertifikat Senilai Rp 22,2 T",https://news.detik.com/berita/d-8545141/kado-hut-jakarta-pemprov-dki-terima-499-sertifikat-senilai-rp-22-2-t,News
11 jam yang lalu,"Kecelakaan Beruntun 6 Kendaraan di Jalan Sholis Bogor, 1 Orang Terluka",https://news.detik.com/berita/d-8545133/kecelakaan-beruntun-6-kendaraan-di-jalan-sholis-bogor-1-orang-terluka,News
11 jam yang lalu,"Video Prabowo: Kalau Dipanggil Yang Maha Kuasa, Kita Siap Setiap Saat",https://20.detik.com/detikupdate/20260624-260624072/video-prabowo-kalau-dipanggil-yang-maha-kuasa-kita-siap-setiap-saat,News
11 jam yang lalu,"Rapat di DPR, Pakar Ungkap Modus Kecurangan SPMB yang Makin Canggih",https://news.detik.com/berita/d-8545120/rapat-di-dpr-pakar-ungkap-modus-kecurangan-spmb-yang-makin-canggih,News
11 jam yang lalu,Denmark Mulai Kerahkan Wajib Militer ke Greenland yang Diincar Trump,https://news.detik.com/internasional/d-8545110/denmark-mulai-kerahkan-wajib-militer-ke-greenland-yang-diincar-trump,News
11 jam yang lalu,"Video Sherly Tjoanda Dapat Sorakan Meriah, Prabowo: Kayak Pemenang Piala Citra",https://20.detik.com/detikupdate/20260624-260624071/video-sherly-tjoanda-dapat-sorakan-meriah-prabowo-kayak-pemenang-piala-citra,News
11 jam yang lalu,"Prabowo: Saya Kasih Peringatan, Saya Tahu Siapa yang Bayar-bayar Demo",https://news.detik.com/berita/d-8545098/prabowo-saya-kasih-peringatan-saya-tahu-siapa-yang-bayar-bayar-demo,News
11 jam yang lalu,KPK Panggil Istri Tersangka Pejabat Bea Cukai Jadi Saksi Kasus Importasi,https://news.detik.com/berita/d-8545096/kpk-panggil-istri-tersangka-pejabat-bea-cukai-jadi-saksi-kasus-importasi,News
11 jam yang lalu,"Hadiri Peringatan PD II, PM Jepang Diteriaki Demonstran yang Marah",https://news.detik.com/internasional/d-8545082/hadiri-peringatan-pd-ii-pm-jepang-diteriaki-demonstran-yang-marah,News
11 jam yang lalu,"Taufik Hidayat Ditangkap, KDM Bicara Nasib Sayembara Rp 250 Juta",https://news.detik.com/berita/d-8545081/taufik-hidayat-ditangkap-kdm-bicara-nasib-sayembara-rp-250-juta,News
11 jam yang lalu,Harapan dan Doa Keluarga Hoegeng untuk Polri Jelang Hari Bhayangkara Ke-80,https://news.detik.com/berita/d-8545079/harapan-dan-doa-keluarga-hoegeng-untuk-polri-jelang-hari-bhayangkara-ke-80,News
11 jam yang lalu,"Wakapolri Luncurkan Buku ke-42 Berjudul 'Mengawal Pangan, Menuai Aman'",https://news.detik.com/berita/d-8545077/wakapolri-luncurkan-buku-ke-42-berjudul-mengawal-pangan-menuai-aman,News
11 jam yang lalu,"Menteri Wihaji Ungkap Penerima MBG Busui, Bumil dan Balita Masih 38,51%",https://news.detik.com/berita/d-8545075/menteri-wihaji-ungkap-penerima-mbg-busui-bumil-dan-balita-masih-38-51,News
11 jam yang lalu,"Prabowo: Saya Pernah Menghadap Aburizal Bakrie, Minta Beras Tak Diimpor",https://news.detik.com/berita/d-8545074/prabowo-saya-pernah-menghadap-aburizal-bakrie-minta-beras-tak-diimpor,News
11 jam yang lalu,"Fahira Idris Kecam Penyekapan Wanita di Bandung, Minta Pelaku Dihukum Berat",https://news.detik.com/berita/d-8545069/fahira-idris-kecam-penyekapan-wanita-di-bandung-minta-pelaku-dihukum-berat,News
11 jam yang lalu,"Sespri Prabowo Temui Jokowi, Bawa Undangan Pernikahan",https://news.detik.com/berita/d-8545048/sespri-prabowo-temui-jokowi-bawa-undangan-pernikahan,News
11 jam yang lalu,Prabowo: Orang Tanya Ada Apa Prabowo Selalu Bersama Petani dan Nelayan,https://news.detik.com/berita/d-8545037/prabowo-orang-tanya-ada-apa-prabowo-selalu-bersama-petani-dan-nelayan,News
11 jam yang lalu,"Menpar Widiyanti Putri Jadi Menteri Terkaya, Punya Harta Rp 6,3 Triliun",https://news.detik.com/berita/d-8545019/menpar-widiyanti-putri-jadi-menteri-terkaya-punya-harta-rp-6-3-triliun,News
11 jam yang lalu,Cerita Eks Atasan Atur Strategi agar Taufik Hidayat Tak Kabur Lagi,https://news.detik.com/berita/d-8545018/cerita-eks-atasan-atur-strategi-agar-taufik-hidayat-tak-kabur-lagi,News
11 jam yang lalu,Perwira Polisi Alami Patah Kaki saat Amankan Demo di DPR Senin Lalu,https://news.detik.com/berita/d-8545009/perwira-polisi-alami-patah-kaki-saat-amankan-demo-di-dpr-senin-lalu,News
11 jam yang lalu,Infografis: Timeline Kasus Taufik Hidayat Sekap Wanita 3 Tahun,https://news.detik.com/infografis/d-8544996/infografis-timeline-kasus-taufik-hidayat-sekap-wanita-3-tahun,News
11 jam yang lalu,"Truk Terbalik di Layang Tomang Sudah Dievakuasi, Gerbang Tol Dibuka Lagi",https://news.detik.com/berita/d-8544993/truk-terbalik-di-layang-tomang-sudah-dievakuasi-gerbang-tol-dibuka-lagi,News
12 jam yang lalu,"Ahmad Luthfi Sebut Produksi Padi Jawa Tengah Tembus 6,69 Juta Ton",https://news.detik.com/bangun-indonesia/d-8544991/ahmad-luthfi-sebut-produksi-padi-jawa-tengah-tembus-6-69-juta-ton,News
12 jam yang lalu,"Tentara Korut Membelot, Langsung Ditahan Militer Korsel",https://news.detik.com/internasional/d-8544982/tentara-korut-membelot-langsung-ditahan-militer-korsel,News
12 jam yang lalu,Muatan Pagar Besi Tumpah Usai Truk Terbalik di Layang Tomang,https://news.detik.com/foto-news/d-8544960/muatan-pagar-besi-tumpah-usai-truk-terbalik-di-layang-tomang,News
12 jam yang lalu,Waspada Potensi Banjir Pesisir 24 Juni-7 Juli di Wilayah Ini,https://news.detik.com/berita/d-8544955/waspada-potensi-banjir-pesisir-24-juni-7-juli-di-wilayah-ini,News
12 jam yang lalu,"Buron Kredit Fiktif Rp 4,5 Miliar Jalan Kaki Serahkan Diri Usai Kabur 4 Tahun",https://news.detik.com/berita/d-8544954/buron-kredit-fiktif-rp-4-5-miliar-jalan-kaki-serahkan-diri-usai-kabur-4-tahun,News
12 jam yang lalu,"29 Juni Peringati Harganas ke-33, Ini Tema dan Logo yang Diusung",https://news.detik.com/berita/d-8544952/29-juni-peringati-harganas-ke-33-ini-tema-dan-logo-yang-diusung,News
12 jam yang lalu,"Video: Krisis Yatim Piatu Parah di Palestina, 58.544 Anak Kehilangan Ortu",https://20.detik.com/detikupdate/20260624-260624064/video-krisis-yatim-piatu-parah-di-palestina-58544-anak-kehilangan-ortu,News
12 jam yang lalu,"Sebut AS Naif, Israel Mungkin Bertindak Sendiri Melawan Iran",https://news.detik.com/internasional/d-8544942/sebut-as-naif-israel-mungkin-bertindak-sendiri-melawan-iran,News
12 jam yang lalu,"Prabowo Sapa Panglima TNI-Kapolri: Ada Prabowo dan Subiyanto, Susah Diganti",https://news.detik.com/berita/d-8544937/prabowo-sapa-panglima-tni-kapolri-ada-prabowo-dan-subiyanto-susah-diganti,News
12 jam yang lalu,"Demokrat Bantah PDIP: Tak Ada Kalimat AHY Menghasut, Justru Ajakan Bersatu",https://news.detik.com/berita/d-8544931/demokrat-bantah-pdip-tak-ada-kalimat-ahy-menghasut-justru-ajakan-bersatu,News
12 jam yang lalu,"Komisi PBB Ungkap Israel Lakukan Genosida di Gaza, Targetnya Anak-anak",https://news.detik.com/bbc-world/d-8544895/komisi-pbb-ungkap-israel-lakukan-genosida-di-gaza-targetnya-anak-anak,News
12 jam yang lalu,"Balap Liar di Duren Sawit Dibubarkan Polisi, 8 Motor Diangkut",https://news.detik.com/berita/d-8544869/balap-liar-di-duren-sawit-dibubarkan-polisi-8-motor-diangkut,News
12 jam yang lalu,Biang Kerok Banjir Kepung Surabaya Saat Musim Kemarau,https://news.detik.com/berita/d-8544864/biang-kerok-banjir-kepung-surabaya-saat-musim-kemarau,News
13 jam yang lalu,Pilot Jet Tempur AS Kaget Lihat Drone Iran Bikin Formasi 'Ubur-ubur',https://news.detik.com/internasional/d-8544857/pilot-jet-tempur-as-kaget-lihat-drone-iran-bikin-formasi-ubur-ubur,News
13 jam yang lalu,"Viral Penari Pakai Rok Mini di Acara Tahun Baru Islam, MTs di Demak Minta Maaf",https://news.detik.com/berita/d-8544849/viral-penari-pakai-rok-mini-di-acara-tahun-baru-islam-mts-di-demak-minta-maaf,News
13 jam yang lalu,"Jalan Rusak Berujung Petisi Darah, Pemprov Desak Pemkab Pandeglang Bergerak",https://news.detik.com/berita/d-8544845/jalan-rusak-berujung-petisi-darah-pemprov-desak-pemkab-pandeglang-bergerak,News
13 jam yang lalu,"Libur Sekolah, Ada Diskon Tiket Masuk Candi Borobudur dan Prambanan",https://news.detik.com/berita/d-8544843/libur-sekolah-ada-diskon-tiket-masuk-candi-borobudur-dan-prambanan,News
13 jam yang lalu,Mendikdasmen Kenang Jasa Soeharto di Pendidikan: Beasiswa Supersemar-SD Inpres,https://news.detik.com/berita/d-8544839/mendikdasmen-kenang-jasa-soeharto-di-pendidikan-beasiswa-supersemar-sd-inpres,News
13 jam yang lalu,"Cara ke Stadion JIS Naik KRL dan Transjakarta, Cek Rutenya!",https://news.detik.com/berita/d-8544837/cara-ke-stadion-jis-naik-krl-dan-transjakarta-cek-rutenya,News
13 jam yang lalu,Eks Dirjen Haji Kemenag Hilman Latief Diperiksa KPK Lagi di Kasus Kuota Haji,https://news.detik.com/berita/d-8544833/eks-dirjen-haji-kemenag-hilman-latief-diperiksa-kpk-lagi-di-kasus-kuota-haji,News
13 jam yang lalu,"Pukulan Bagi Trump, Senat AS Sahkan Resolusi Setop Perang Iran",https://news.detik.com/internasional/d-8544822/pukulan-bagi-trump-senat-as-sahkan-resolusi-setop-perang-iran,News
13 jam yang lalu,Sejumlah Motor Tanpa Surat Terjaring Razia Cipta Kondisi di Jakpus,https://news.detik.com/berita/d-8544819/sejumlah-motor-tanpa-surat-terjaring-razia-cipta-kondisi-di-jakpus,News
13 jam yang lalu,Detik-detik Warga Amankan Pria Paruh Baya Lecehkan Ojol di Bogor,https://news.detik.com/berita/d-8544810/detik-detik-warga-amankan-pria-paruh-baya-lecehkan-ojol-di-bogor,News
13 jam yang lalu,Polri Ziarah ke Makam Hoegeng Jelang Hari Bhayangkara Ke-80,https://news.detik.com/berita/d-8544808/polri-ziarah-ke-makam-hoegeng-jelang-hari-bhayangkara-ke-80,News
13 jam yang lalu,Eddy Soeparno Dorong Kepastian Hukum demi Cegah Investor Hengkang,https://news.detik.com/berita/d-8544806/eddy-soeparno-dorong-kepastian-hukum-demi-cegah-investor-hengkang,News
13 jam yang lalu,Petani-Nelayan Antusias Sambut Kedatangan Prabowo di Penas XVII Gorontalo,https://news.detik.com/berita/d-8544805/petani-nelayan-antusias-sambut-kedatangan-prabowo-di-penas-xvii-gorontalo,News
13 jam yang lalu,"HUT Jakarta ke-499, TP PKK Jakarta & PAM JAYA Gelar Khitan Gratis 2000 Anak",https://news.detik.com/berita/d-8544804/hut-jakarta-ke-499-tp-pkk-jakarta-pam-jaya-gelar-khitan-gratis-2000-anak,News
13 jam yang lalu,Sosok Kombes Arsal: Jaga Integritas hingga Tumpas Street Crime di Lumajang,https://news.detik.com/berita/d-8544794/sosok-kombes-arsal-jaga-integritas-hingga-tumpas-street-crime-di-lumajang,News
13 jam yang lalu,Universitas Trilogi Gelar Pemecahan Rekor MURI Bikin Sketsa Soeharto Terbanyak,https://news.detik.com/berita/d-8544786/universitas-trilogi-gelar-pemecahan-rekor-muri-bikin-sketsa-soeharto-terbanyak,News
13 jam yang lalu,AS Tegas-tegas Tolak Pungutan Tarif Iran Atas Selat Hormuz,https://news.detik.com/internasional/d-8544778/as-tegas-tegas-tolak-pungutan-tarif-iran-atas-selat-hormuz,News
13 jam yang lalu,BNPP RI Perkuat Pengawasan Perbatasan RI dengan Timor Leste,https://news.detik.com/berita/d-8544766/bnpp-ri-perkuat-pengawasan-perbatasan-ri-dengan-timor-leste,News
13 jam yang lalu,"Evakuasi Truk Terguling di BKT Cakung Selesai, Lalu Lintas Kembali Normal",https://news.detik.com/berita/d-8544763/evakuasi-truk-terguling-di-bkt-cakung-selesai-lalu-lintas-kembali-normal,News
14 jam yang lalu,Ibu Asal Aceh dan Bayinya Diduga Dianiaya hingga Tewas di Malaysia,https://news.detik.com/berita/d-8544759/ibu-asal-aceh-dan-bayinya-diduga-dianiaya-hingga-tewas-di-malaysia,News
14 jam yang lalu,Habiburokhman Apresiasi Polisi Gercep Tangkap Taufik Hidayat: Hukum Maksimal!,https://news.detik.com/berita/d-8544749/habiburokhman-apresiasi-polisi-gercep-tangkap-taufik-hidayat-hukum-maksimal,News
14 jam yang lalu,Anggota Komnas HAM: Pemulihan Korban Pelanggaran HAM Berat Butuh Perpres,https://news.detik.com/berita/d-8544744/anggota-komnas-ham-pemulihan-korban-pelanggaran-ham-berat-butuh-perpres,News
